slug,maker,models,group,band,target_hz,actual_hz,marking,gain_label,peak_db,peak_hz,q,bandwidth_oct
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,+12,11.517,9283.2,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,+4,4.159,8433.9,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,+6,6.096,8433.9,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,+9,8.832,9283.2,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,-12,-12.314,10217.9,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,-4,-4.326,10217.9,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,-6,-6.407,10217.9,,
api550a,Waves,API 550A,eq-api,high_bell,10000.0,10000.0,dB,-9,-9.314,9283.2,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+12,12.095,18170.4,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+4,3.673,14997.9,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+6,5.914,16508.1,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,+9,8.91,16508.1,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-12,-12.688,20000.0,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-4,-4.067,20000.0,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-6,-6.287,20000.0,,
api550a,Waves,API 550A,eq-api,high_shelf,10000.0,10000.0,dB,-9,-9.346,20000.0,,
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,+12,11.701,3231.2,0.606,2.239
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,+4,4.058,3231.2,0.443,2.919
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,+6,6.057,2935.6,0.471,2.598
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,+9,8.833,2935.6,0.526,2.357
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,-12,-11.826,3231.2,0.599,2.228
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,-4,-3.985,3231.2,0.387,3.103
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,-6,-6.019,2935.6,0.451,2.613
api550a,Waves,API 550A,eq-api,himid_bell,3300.0,3000.0,dB,-9,-8.882,3231.2,0.562,2.367
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,+12,11.868,391.5,0.589,2.193
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,+4,4.056,391.5,0.408,2.935
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,+6,6.076,391.5,0.486,2.581
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,+9,8.925,391.5,0.553,2.33
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,-12,-12.051,391.5,0.609,2.157
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,-4,-4.037,391.5,0.449,2.76
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,-6,-6.084,391.5,0.513,2.499
api550a,Waves,API 550A,eq-api,lomid_bell,500.0,400.0,dB,-9,-8.997,391.5,0.586,2.249
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,+12,11.937,102.2,0.613,2.126
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,+4,3.962,102.2,0.442,2.843
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,+6,6.006,102.2,0.514,2.523
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,+9,8.896,102.2,0.573,2.276
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,-12,-12.136,102.2,0.647,2.007
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,-4,-4.146,102.2,0.461,2.806
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,-6,-6.126,102.2,0.525,2.457
api550a,Waves,API 550A,eq-api,low_bell,100.0,100.0,dB,-9,-8.909,102.2,0.609,2.12
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,+12,13.291,22.0,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,+4,4.183,20.0,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,+6,6.463,22.0,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,+9,9.712,22.0,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,-12,-13.285,26.7,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,-4,-4.202,32.3,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,-6,-6.398,29.4,,
api550a,Waves,API 550A,eq-api,low_shelf,100.0,100.0,dB,-9,-9.72,26.7,,
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,+12,11.748,766.2,0.555,2.231
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,+4,4.038,766.2,0.391,2.977
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,+6,6.062,766.2,0.466,2.607
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,+9,8.872,766.2,0.525,2.352
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,-12,-11.914,766.2,0.574,2.18
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,-4,-4.026,766.2,0.42,2.845
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,-6,-6.059,766.2,0.483,2.542
api550a,Waves,API 550A,eq-api,mid_bell,1000.0,800.0,dB,-9,-8.942,766.2,0.553,2.269
api550a,Waves,API 550A,eq-api,extra,,,,analog_off,11.747,766.2,0.555,2.232
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,+12,11.058,11246.8,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,+4,3.921,9283.2,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,+6,5.847,10217.9,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,+9,8.498,10217.9,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,-12,-12.736,11246.8,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,-4,-4.35,11246.8,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,-6,-6.513,11246.8,,
api550b,Waves,API 550B,eq-api,high_bell,10000.0,10000.0,dB,-9,-9.579,11246.8,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,+12,12.299,20000.0,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,+4,3.789,20000.0,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,+6,5.962,20000.0,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,+9,9.0,20000.0,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,-12,-12.225,18170.4,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,-4,-3.898,16508.1,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,-6,-6.098,16508.1,,
api550b,Waves,API 550B,eq-api,high_shelf,10000.0,10000.0,dB,-9,-9.066,16508.1,,
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,+12,11.679,3231.2,0.63,2.165
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,+4,4.079,3231.2,0.444,2.877
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,+6,6.071,2935.6,0.482,2.546
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,+9,8.853,2935.6,0.549,2.289
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,-12,-11.612,3231.2,0.576,2.237
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,-4,-3.94,3231.2,0.412,2.911
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,-6,-5.943,3231.2,0.485,2.581
api550b,Waves,API 550B,eq-api,himid_bell,3300.0,3000.0,dB,-9,-8.737,3231.2,0.552,2.336
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,+12,11.413,522.0,0.624,2.187
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,+4,3.876,474.3,0.412,2.886
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,+6,5.845,474.3,0.479,2.583
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,+9,8.613,474.3,0.539,2.318
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,-12,-11.806,474.3,0.595,2.136
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,-4,-3.962,474.3,0.419,2.851
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,-6,-5.981,474.3,0.488,2.55
api550b,Waves,API 550B,eq-api,lomid_bell,500.0,500.0,dB,-9,-8.84,474.3,0.553,2.303
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,+12,12.073,102.2,0.62,2.096
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,+4,4.062,112.5,0.504,2.792
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,+6,6.123,102.2,0.527,2.459
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,+9,9.035,102.2,0.586,2.22
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,-12,-12.122,102.2,0.654,1.974
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,-4,-4.127,102.2,0.454,2.866
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,-6,-6.082,112.5,0.566,2.474
api550b,Waves,API 550B,eq-api,low_bell,100.0,100.0,dB,-9,-9.08,102.2,0.578,2.201
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,+12,13.41,20.0,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,+4,4.16,20.0,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,+6,6.358,20.0,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,+9,9.688,20.0,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,-12,-13.183,32.3,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,-4,-4.1,26.7,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,-6,-6.273,29.4,,
api550b,Waves,API 550B,eq-api,low_shelf,100.0,100.0,dB,-9,-9.564,32.3,,
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,+12,11.519,1124.7,0.627,2.166
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,+4,3.91,928.3,0.407,2.891
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,+6,5.89,1021.8,0.485,2.559
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,+9,8.644,1021.8,0.54,2.323
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,-12,-11.747,1021.8,0.585,2.189
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,-4,-3.974,1021.8,0.433,2.902
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,-6,-5.989,1021.8,0.499,2.581
api550b,Waves,API 550B,eq-api,mid_bell,1000.0,1000.0,dB,-9,-8.818,1021.8,0.548,2.327
api550b,Waves,API 550B,eq-api,extra,,,,analog_off,11.519,1124.7,0.627,2.166
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,+12,11.579,11246.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,+4,4.187,10217.9,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,+6,6.165,10217.9,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,+9,8.876,11246.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,-12,-12.119,12379.3,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,-4,-4.037,11246.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,-6,-6.134,11246.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_bell,10000.0,10000.0,dB,-9,-9.075,11246.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,+12,12.578,20000.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,+4,4.047,13625.8,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,+6,6.305,18170.4,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,+9,9.359,20000.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,-12,-11.608,20000.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,-4,-3.389,16508.1,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,-6,-5.606,18170.4,,
api_vision_eq,UAD,API 550L EQ section,eq-api,high_shelf,10000.0,10000.0,dB,-9,-8.522,20000.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,+12,11.327,3231.2,0.587,2.186
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,+4,4.035,3231.2,0.431,2.882
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,+6,5.952,3231.2,0.495,2.572
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,+9,8.557,3231.2,0.562,2.295
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,-12,-11.351,3556.6,0.641,2.143
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,-4,-3.743,3231.2,0.423,2.824
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,-6,-5.721,3231.2,0.491,2.516
api_vision_eq,UAD,API 550L EQ section,eq-api,himid_bell,3300.0,3000.0,dB,-9,-8.515,3231.2,0.549,2.28
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,+12,11.947,522.0,0.627,2.167
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,+4,4.061,474.3,0.402,2.913
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,+6,6.084,474.3,0.473,2.574
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,+9,8.947,522.0,0.588,2.317
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,-12,-11.737,522.0,0.64,2.128
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,-4,-3.859,474.3,0.423,2.803
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,-6,-5.885,474.3,0.491,2.502
api_vision_eq,UAD,API 550L EQ section,eq-api,lomid_bell,500.0,500.0,dB,-9,-8.748,474.3,0.548,2.267
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,+12,11.843,102.2,0.6,2.174
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,+4,3.911,102.2,0.403,2.988
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,+6,5.939,102.2,0.487,2.613
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,+9,8.83,102.2,0.557,2.333
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,-12,-11.826,102.2,0.611,2.13
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,-4,-3.83,102.2,0.414,2.923
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,-6,-5.866,102.2,0.496,2.564
api_vision_eq,UAD,API 550L EQ section,eq-api,low_bell,100.0,100.0,dB,-9,-8.778,102.2,0.566,2.288
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,+12,13.1,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,+4,3.985,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,+6,6.173,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,+9,9.499,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,-12,-13.11,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,-4,-3.997,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,-6,-6.184,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,low_shelf,100.0,100.0,dB,-9,-9.51,20.0,,
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,+12,11.971,1124.7,0.616,2.161
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,+4,4.063,1124.7,0.435,2.91
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,+6,6.088,1124.7,0.512,2.568
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,+9,8.968,1124.7,0.578,2.31
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,-12,-11.768,1124.7,0.628,2.126
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,-4,-3.861,1124.7,0.457,2.798
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,-6,-5.885,1124.7,0.529,2.499
api_vision_eq,UAD,API 550L EQ section,eq-api,mid_bell,1000.0,1000.0,dB,-9,-8.766,1124.7,0.592,2.264
api_vision_eq,UAD,API 550L EQ section,eq-api,extra,,,,560_1k_+12,12.524,1021.8,0.632,2.148
api_vision_eq,UAD,API 550L EQ section,eq-api,extra,,,,560_1k_-12,-12.346,1021.8,0.655,2.082
aw_air3,Airwindows,top-end lift,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0,-28.25,12379.3,4.129,0.361
aw_air3,Airwindows,top-end lift,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.25,-5.738,12379.3,1.301,1.355
aw_air3,Airwindows,top-end lift,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.5,0.0,20.0,,
aw_air3,Airwindows,top-end lift,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.75,14.008,12379.3,0.787,2.943
aw_air3,Airwindows,top-end lift,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_1,24.072,12379.3,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0,-25.965,10217.9,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.25,-12.728,8433.9,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.5,0.0,20.0,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_0.75,12.893,10217.9,0.67,2.175
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,high_shelf,10000.0,,raw 0..1,raw_1,24.901,11246.8,0.805,1.928
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,low_shelf,100.0,,raw 0..1,raw_0,-23.136,20.0,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,low_shelf,100.0,,raw 0..1,raw_0.25,-11.934,29.4,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,low_shelf,100.0,,raw 0..1,raw_0.5,0.0,20.0,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,low_shelf,100.0,,raw 0..1,raw_0.75,11.977,32.3,,
aw_baxandall2,Airwindows,Baxandall tone control,eq-tilt,low_shelf,100.0,,raw 0..1,raw_1,23.372,22.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,highpass,,,raw 0..1,hp_0,0.0,20.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,highpass,,,raw 0..1,hp_0.25,-67.144,20.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,highpass,,,raw 0..1,hp_0.5,-107.834,20.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,highpass,,,raw 0..1,hp_0.75,-158.008,20.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,lowpass,,,raw 0..1,lp_0.25,-74.093,12379.3,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,lowpass,,,raw 0..1,lp_0.5,-46.161,10217.9,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,lowpass,,,raw 0..1,lp_0.75,-20.361,10217.9,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,lowpass,,,raw 0..1,lp_1,0.0,20.0,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,extra,,,,nonlin_0,-47.781,10217.9,,
aw_capacitor2,Airwindows,capacitor-modelled filter,eq-tilt,extra,,,,nonlin_1,-42.149,10217.9,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_1k,,1000.0,raw 0..1,raw_0,-16.593,20000.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_1k,,1000.0,raw 0..1,raw_0.25,-5.487,20000.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_1k,,1000.0,raw 0..1,raw_0.5,0.0,20.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_1k,,1000.0,raw 0..1,raw_0.75,-5.678,39.1,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_1k,,1000.0,raw 0..1,raw_1,-30.274,20.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_230,,230.0,raw 0..1,raw_0,-29.415,20000.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_230,,230.0,raw 0..1,raw_0.25,-5.655,16508.1,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_230,,230.0,raw 0..1,raw_0.5,0.0,20.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_230,,230.0,raw 0..1,raw_0.75,-5.508,22.0,,
elysia_niveau,elysia,passive tilt filter,eq-tilt,tilt_230,,230.0,raw 0..1,raw_1,-17.504,20.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_0,-15.677,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_0.15,-10.983,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_0.3,-6.283,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_0.7,6.284,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_0.85,10.985,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,high_shelf,10000.0,10000.0,raw 0..1,raw_1,15.667,20000.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_0,-15.419,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_0.15,-10.836,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_0.3,-6.211,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_0.7,6.238,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_0.85,10.921,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,low_shelf,100.0,100.0,raw 0..1,raw_1,15.596,22.0,,
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_0,-16.003,766.2,0.077,6.715
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_0.15,-11.178,766.2,0.077,6.706
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_0.3,-6.377,766.2,0.077,6.697
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_0.7,6.364,1237.9,0.125,6.68
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_0.85,11.131,1237.9,0.125,6.676
kh_3band,Kilohearts,clean three-band,eq-digital,mid_bell,1000.0,1000.0,raw 0..1,raw_1,15.888,1237.9,0.124,6.674
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_12,6.625,11246.8,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20,11.384,11246.8,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20_bw1,4.605,11246.8,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_20_bw3,19.315,11246.8,1.082,1.3
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_4,0.531,10217.9,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,boost_8,2.514,10217.9,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_12,-5.337,8433.9,0.619,2.463
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_20,-9.398,10217.9,0.862,1.901
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_4,-0.412,6324.6,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_bell,10000.0,10000.0,0-20 knob,cut_8,-2.001,6324.6,0.439,3.016
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_12,6.126,20000.0,,
massive_passive,UAD,Manley Massive Passive,eq-massive-passive,high_shelf,10000.0,12000.0,0-20 knob,boost_20,12.155,20000.0,,
