slug,maker,models,group,element,gr_target_db,hz,gr_db
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,5000.0,-3.902
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,63.0,0.319
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,630.0,0.562
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,6300.0,-0.523
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,80.0,-0.305
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,800.0,0.887
aw_pop2,Airwindows,transient-preserving comp,aw-comp,digital,6.0,8000.0,4.48
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,100.0,11.275
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,1000.0,11.157
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,10000.0,12.337
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,125.0,11.312
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,1250.0,11.377
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,12500.0,12.592
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,160.0,11.317
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,1600.0,11.914
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,200.0,11.189
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,2000.0,11.293
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,250.0,11.353
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,2500.0,11.417
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,31.5,9.846
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,315.0,11.229
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,3150.0,11.329
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,40.0,11.551
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,400.0,11.296
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,4000.0,12.933
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,50.0,11.451
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,500.0,11.266
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,5000.0,11.368
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,63.0,11.375
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,630.0,11.239
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,6300.0,11.676
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,80.0,11.349
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,800.0,11.576
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,10.0,8000.0,14.539
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,100.0,15.402
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,1000.0,16.513
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,10000.0,17.592
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,125.0,15.735
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,1250.0,15.805
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,12500.0,15.201
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,160.0,15.27
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,1600.0,17.335
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,200.0,15.656
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,2000.0,17.504
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,250.0,15.949
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,2500.0,15.198
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,31.5,-1.496
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,315.0,15.486
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,3150.0,15.153
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,40.0,16.074
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,400.0,15.112
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,4000.0,18.725
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,50.0,15.782
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,500.0,15.508
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,5000.0,16.315
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,63.0,15.759
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,630.0,15.493
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,6300.0,14.716
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,80.0,15.622
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,800.0,16.217
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,15.0,8000.0,19.276
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,100.0,2.893
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,1000.0,2.926
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,10000.0,5.095
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,125.0,2.89
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,1250.0,2.923
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,12500.0,5.698
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,160.0,2.888
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,1600.0,2.856
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,200.0,2.89
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,2000.0,2.991
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,250.0,2.891
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,2500.0,3.043
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,31.5,2.778
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,315.0,2.894
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,3150.0,3.113
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,40.0,2.892
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,400.0,2.888
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,4000.0,3.036
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,50.0,2.895
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,500.0,2.899
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,5000.0,3.567
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,63.0,2.896
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,630.0,2.899
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,6300.0,3.785
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,80.0,2.895
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,800.0,2.883
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,3.0,8000.0,5.571
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,100.0,6.963
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,1000.0,7.014
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,10000.0,9.189
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,125.0,6.956
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,1250.0,6.992
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,12500.0,9.735
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,160.0,6.965
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,1600.0,6.963
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,200.0,6.964
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,2000.0,7.284
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,250.0,6.955
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,2500.0,7.14
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,31.5,6.359
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,315.0,6.98
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,3150.0,7.192
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,40.0,6.903
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,400.0,6.954
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,4000.0,7.978
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,50.0,6.925
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,500.0,6.994
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,5000.0,7.619
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,63.0,6.948
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,630.0,6.987
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,6300.0,7.885
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,80.0,6.959
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,800.0,6.963
aw_pressure5,Airwindows,peak compressor,aw-comp,digital,6.0,8000.0,9.625
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,100.0,4.287
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,1000.0,10.989
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,10000.0,9.77
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,125.0,5.742
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,1250.0,10.983
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,12500.0,11.177
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,160.0,7.288
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,1600.0,10.137
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,200.0,8.502
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,2000.0,11.245
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,250.0,9.402
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,2500.0,11.068
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,31.5,-0.251
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,315.0,10.006
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,3150.0,11.279
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,40.0,-0.06
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,400.0,10.551
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,4000.0,11.252
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,50.0,0.499
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,500.0,10.331
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,5000.0,11.185
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,63.0,1.25
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,630.0,10.927
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,6300.0,11.412
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,80.0,2.884
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,800.0,11.3
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,10.0,8000.0,8.791
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,100.0,12.94
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,1000.0,20.617
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,10000.0,19.755
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,125.0,15.074
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,1250.0,20.886
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,12500.0,20.931
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,160.0,17.122
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,1600.0,19.101
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,200.0,18.502
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,2000.0,18.792
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,250.0,19.374
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,2500.0,20.133
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,31.5,1.43
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,315.0,19.918
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,3150.0,20.393
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,40.0,4.152
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,400.0,19.901
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,4000.0,24.291
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,50.0,6.057
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,500.0,20.617
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,5000.0,20.665
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,63.0,8.294
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,630.0,20.411
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,6300.0,20.45
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,80.0,10.763
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,800.0,19.949
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,15.0,8000.0,10.154
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,100.0,-0.002
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,1000.0,3.258
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,10000.0,4.128
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,125.0,0.576
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,1250.0,3.533
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,12500.0,3.521
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,160.0,0.967
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,1600.0,3.914
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,200.0,1.703
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,2000.0,3.19
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,250.0,2.238
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,2500.0,3.668
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,31.5,-0.277
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,315.0,2.624
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,3150.0,3.625
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,40.0,-0.058
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,400.0,3.152
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,4000.0,5.855
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,50.0,-0.019
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,500.0,3.162
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,5000.0,3.247
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,63.0,-0.007
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,630.0,3.355
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,6300.0,3.658
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,80.0,-0.003
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,800.0,3.42
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,3.0,8000.0,3.263
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,100.0,-0.002
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,1000.0,3.258
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,10000.0,4.128
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,125.0,0.576
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,1250.0,3.533
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,12500.0,3.521
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,160.0,0.967
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,1600.0,3.914
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,200.0,1.703
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,2000.0,3.19
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,250.0,2.238
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,2500.0,3.668
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,31.5,-0.277
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,315.0,2.624
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,3150.0,3.625
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,40.0,-0.058
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,400.0,3.152
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,4000.0,5.855
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,50.0,-0.019
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,500.0,3.162
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,5000.0,3.247
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,63.0,-0.007
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,630.0,3.355
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,6300.0,3.658
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,80.0,-0.003
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,800.0,3.42
aw_purestsquish,Airwindows,minimal compressor,aw-comp,digital,6.0,8000.0,3.263
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,100.0,10.154
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,1000.0,10.154
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,10000.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,125.0,10.154
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,1250.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,12500.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,160.0,10.154
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,1600.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,200.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,2000.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,250.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,2500.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,31.5,10.152
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,315.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,3150.0,10.155
bx_opto,Brainworx,opto pedal,opto-other,opto,10.0,40.0,10.153
