slug,maker,models,family,group,state,condition,hz,level_dbfs
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,100.0,-115.19
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,1000.0,-118.15
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,10000.0,-112.29
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,125.0,-112.78
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,1250.0,-117.71
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,12500.0,-112.04
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,160.0,-113.98
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,1600.0,-117.76
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,16000.0,-112.09
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,20.0,-120.55
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,200.0,-113.1
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,2000.0,-117.37
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,20000.0,-112.33
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,25.0,-120.16
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,250.0,-115.55
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,2500.0,-116.51
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,31.5,-120.68
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,315.0,-115.89
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,3150.0,-115.73
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,40.0,-116.43
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,400.0,-116.37
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,4000.0,-115.22
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,50.0,-116.41
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,500.0,-116.89
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,5000.0,-114.33
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,63.0,-90.69
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,630.0,-117.64
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,6300.0,-113.58
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,80.0,-116.87
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,800.0,-117.75
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,silence,8000.0,-112.91
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,100.0,-116.1
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,1000.0,-118.51
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,10000.0,-112.55
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,125.0,-112.76
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,1250.0,-118.13
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,12500.0,-112.17
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,160.0,-113.46
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,1600.0,-117.99
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,16000.0,-112.19
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,20.0,-121.07
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,200.0,-113.4
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,2000.0,-117.37
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,20000.0,-112.21
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,25.0,-119.84
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,250.0,-115.97
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,2500.0,-116.84
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,31.5,-118.33
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,315.0,-116.6
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,3150.0,-115.96
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,40.0,-118.01
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,400.0,-116.74
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,4000.0,-115.27
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,50.0,-116.26
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,500.0,-116.94
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,5000.0,-114.52
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,63.0,-90.86
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,630.0,-117.79
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,6300.0,-113.85
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,80.0,-114.89
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,800.0,-118.12
puigtec_eqp1a,Waves,Pultec EQP-1A,eq,eq-pultec,on,under_tone_-12,8000.0,-112.82
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,100.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,1000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,10000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,125.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,1250.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,12500.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,160.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,1600.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,16000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,20.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,200.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,2000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,20000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,25.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,250.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,2500.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,31.5,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,315.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,3150.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,40.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,400.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,4000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,50.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,500.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,5000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,63.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,630.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,6300.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,80.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,800.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,silence,8000.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,100.0,-190.98
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,1000.0,-161.24
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,10000.0,-156.91
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,125.0,-182.49
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,1250.0,-163.98
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,12500.0,-155.8
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,160.0,-188.03
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,1600.0,-171.75
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,16000.0,-154.18
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,20.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,200.0,-183.6
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,2000.0,-163.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,20000.0,-126.33
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,25.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,250.0,-185.2
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,2500.0,-177.25
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,31.5,-185.52
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,315.0,-180.65
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,3150.0,-162.9
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,40.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,400.0,-186.21
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,4000.0,-162.9
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,50.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,500.0,-172.79
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,5000.0,-162.79
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,63.0,-188.56
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,630.0,-170.38
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,6300.0,-159.57
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,80.0,-200.0
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,800.0,-168.53
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,off,under_tone_-12,8000.0,-162.13
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,100.0,-115.88
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,1000.0,-117.57
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,10000.0,-112.38
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,125.0,-112.78
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,1250.0,-118.05
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,12500.0,-112.11
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,160.0,-113.22
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,1600.0,-117.8
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,16000.0,-112.09
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,20.0,-121.03
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,200.0,-113.33
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,2000.0,-117.35
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,20000.0,-112.32
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,25.0,-118.02
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,250.0,-115.97
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,2500.0,-116.67
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,31.5,-118.78
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,315.0,-115.81
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,3150.0,-115.86
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,40.0,-118.29
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,400.0,-116.3
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,4000.0,-115.09
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,50.0,-117.71
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,500.0,-117.22
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,5000.0,-114.44
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,63.0,-90.81
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,630.0,-117.87
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,6300.0,-113.61
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,80.0,-115.27
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,800.0,-117.72
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,silence,8000.0,-112.82
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,100.0,-114.63
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,1000.0,-118.18
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,10000.0,-112.54
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,125.0,-113.52
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,1250.0,-118.09
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,12500.0,-112.16
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,160.0,-112.69
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,1600.0,-117.68
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,16000.0,-112.13
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,20.0,-121.09
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,200.0,-112.62
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,2000.0,-117.41
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,20000.0,-112.24
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,25.0,-118.52
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,250.0,-115.97
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,2500.0,-116.76
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,31.5,-118.91
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,315.0,-116.33
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,3150.0,-116.06
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,40.0,-120.23
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,400.0,-116.3
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,4000.0,-115.33
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,50.0,-117.32
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,500.0,-117.23
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,5000.0,-114.48
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,63.0,-90.78
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,630.0,-117.82
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,6300.0,-113.64
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,80.0,-116.05
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,800.0,-118.1
puigtec_meq5,Waves,Pultec MEQ-5 midrange,eq,eq-pultec,on,under_tone_-12,8000.0,-112.95
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,100.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,1000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,10000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,125.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,1250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,12500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,160.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,1600.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,16000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,20.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,2000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,20000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,25.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,2500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,31.5,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,315.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,3150.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,40.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,400.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,4000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,50.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,5000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,63.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,630.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,6300.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,80.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,800.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,silence,8000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,100.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,1000.0,-185.71
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,10000.0,-180.19
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,125.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,1250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,12500.0,-178.55
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,160.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,1600.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,16000.0,-176.04
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,20.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,2000.0,-185.34
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,20000.0,-170.2
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,25.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,2500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,31.5,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,315.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,3150.0,-186.86
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,40.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,400.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,4000.0,-186.4
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,50.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,5000.0,-186.55
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,63.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,630.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,6300.0,-183.14
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,80.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,800.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,off,under_tone_-12,8000.0,-185.72
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,100.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,1000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,10000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,125.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,1250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,12500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,160.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,1600.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,16000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,20.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,2000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,20000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,25.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,2500.0,-200.0
