slug,maker,models,group,setting,condition,hz,level_dbfs,rms_dbfs,a_weighted_dbfs
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,silence,8000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,100.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,1000.0,-161.67,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,10000.0,-162.76,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,125.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,1250.0,-194.98,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,12500.0,-165.75,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,160.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,1600.0,-196.16,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,16000.0,-165.31,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,20.0,-195.19,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,200.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,2000.0,-162.1,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,20000.0,-127.19,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,25.0,-197.33,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,250.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,2500.0,-193.05,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,31.5,-198.83,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,315.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,3150.0,-162.5,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,40.0,-198.82,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,400.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,4000.0,-162.51,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,50.0,-197.58,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,500.0,-200.0,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,5000.0,-163.05,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,63.0,-199.57,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,630.0,-199.98,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,6300.0,-161.06,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,80.0,-198.55,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,800.0,-193.67,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,drive_6,under_tone_-12,8000.0,-165.54,-62.99,-135.28
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,100.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,1000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,10000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,125.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,1250.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,12500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,160.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,1600.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,16000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,20.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,200.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,2000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,20000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,25.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,250.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,2500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,31.5,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,315.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,3150.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,40.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,400.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,4000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,50.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,5000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,63.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,630.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,6300.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,80.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,800.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,silence,8000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,100.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,1000.0,-162.17,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,10000.0,-163.15,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,125.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,1250.0,-195.19,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,12500.0,-166.43,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,160.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,1600.0,-197.07,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,16000.0,-166.2,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,20.0,-196.21,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,200.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,2000.0,-162.5,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,20000.0,-138.75,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,25.0,-199.48,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,250.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,2500.0,-194.18,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,31.5,-197.92,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,315.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,3150.0,-162.81,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,40.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,400.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,4000.0,-163.16,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,50.0,-198.47,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,500.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,5000.0,-163.51,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,63.0,-199.77,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,630.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,6300.0,-161.41,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,80.0,-200.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,800.0,-196.0,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_0.1_pct,under_tone_-12,8000.0,-166.02,-74.57,-146.09
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,100.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,1000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,10000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,125.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,1250.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,12500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,160.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,1600.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,16000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,20.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,200.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,2000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,20000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,25.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,250.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,2500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,31.5,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,315.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,3150.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,40.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,400.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,4000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,50.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,500.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,5000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,63.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,630.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,6300.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,80.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,800.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,silence,8000.0,-200.0,-200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,100.0,-196.4,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,1000.0,-158.16,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,10000.0,-159.34,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,125.0,-197.41,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,1250.0,-191.69,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,12500.0,-162.49,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,160.0,-198.34,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,1600.0,-192.76,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,16000.0,-162.17,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,20.0,-193.27,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,200.0,-198.13,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,2000.0,-158.61,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,20000.0,-114.28,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,25.0,-191.29,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,250.0,-199.2,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,2500.0,-190.09,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,31.5,-193.64,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,315.0,-199.08,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,3150.0,-158.97,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,40.0,-192.39,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,400.0,-199.38,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,4000.0,-159.19,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,50.0,-195.74,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,500.0,-198.36,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,5000.0,-159.61,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,63.0,-193.88,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,630.0,-197.04,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,6300.0,-157.67,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,80.0,-196.27,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,800.0,-191.35,-50.67,-122.44
nls_spike,Waves,EMI TG12345 console channel,console-emi,matched_thd_1_pct,under_tone_-12,8000.0,-162.01,-50.67,-122.44
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,100.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,1000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,10000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,125.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,1250.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,12500.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,160.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,1600.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,16000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,20.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,200.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,2000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,20000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,25.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,250.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,2500.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,31.5,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,315.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,3150.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,40.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,400.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,4000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,50.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,500.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,5000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,63.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,630.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,6300.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,80.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,800.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,silence,8000.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,100.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,1000.0,-162.29,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,10000.0,-163.64,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,125.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,1250.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,12500.0,-167.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,160.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,1600.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,16000.0,-165.76,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,20.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,200.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,2000.0,-162.53,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,20000.0,-128.27,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,25.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,250.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,2500.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,31.5,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,315.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,3150.0,-162.8,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,40.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,400.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,4000.0,-163.14,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,50.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,500.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,5000.0,-163.67,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,63.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,630.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,6300.0,-161.73,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,80.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,800.0,-200.0,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_0,under_tone_-12,8000.0,-165.98,-116.94,-136.13
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_12,silence,100.0,-200.0,-200.0,-200.0
nlsbuss_mike,Waves,SSL 4000 G+ console buss,console-ssl,drive_12,silence,1000.0,-200.0,-200.0,-200.0
