slug,maker,models,group,band,gain_label,hz,level_dbfs,thd_pct,h2,h3,h4,h5,h6,h7,h8
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,800.0,-12.0,0.04455868318548413,-67.09868016659514,-85.23826547664284,-134.5595498320341,-93.67665180962723,-138.9643515480367,-100.88852371180074,-138.3574520633565
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,800.0,-18.0,0.022385155810160737,-73.10012513176811,-89.9822280734645,-168.53279166200997,-99.65417086508435,-143.9379831207451,-106.85081807704833,-142.1032399402053
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,800.0,-6.0,0.08872775777649303,-61.10059636336851,-80.41039921362456,-120.70616254639145,-87.69942776511567,-127.62682021982003,-94.90686270609817,-130.02549913040147
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,8000.0,-12.0,0.02315231168292672,-72.70811279182622,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,8000.0,-18.0,0.011470512174564608,-78.8083437960791,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,himid_bell,boost_11,8000.0,-6.0,0.046474365092526705,-66.655730692206,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,100.0,-12.0,0.0436649610326965,-67.34043604231724,-82.79126872532173,-114.89841148970633,-90.98067704525768,-116.51941002246959,-99.39268117550719,-115.40248249765583
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,100.0,-18.0,0.021848315849151076,-73.36780801802762,-88.47864379647288,-115.54979805080197,-96.20263407289673,-115.80516472107169,-107.3088442137359,-115.5874755608469
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,100.0,-6.0,0.08728599925557233,-61.32536800511302,-76.68993785843666,-112.1173822125281,-85.37455498342678,-119.69194637441174,-92.59027127285349,-114.35954581203737
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1000.0,-12.0,0.27470760828094526,-72.56970697280198,-51.37280108691431,-113.19348111306708,-67.45507524330839,-120.94492279244014,-76.66890630492725,-122.07427427867692
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1000.0,-18.0,0.13968442525137645,-78.60640470508886,-57.240895060454385,-118.69572627178748,-73.52201277440717,-121.34153794228936,-82.7223660602641,-121.30298179689228
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1000.0,-6.0,0.5326087848808659,-66.53923540035049,-45.63433722402165,-104.4113193808718,-61.353952816811265,-117.56723389141163,-70.56640209824693,-125.85569803387108
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,10000.0,-12.0,0.03171719257247366,-69.97410521917067,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,10000.0,-18.0,0.016086828302920568,-75.87059146894643,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,10000.0,-6.0,0.06284190660977741,-64.03501294064122,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,125.0,-12.0,0.04774068910216284,-66.92077499137133,-76.59714068380615,-119.39735675725754,-86.32501422337856,-115.04740431008307,-93.11136174720532,-116.31510983605891
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,125.0,-18.0,0.024176784474148692,-72.89539118850298,-81.94787400743712,-117.29648318505286,-92.2575203856733,-116.09724842512705,-99.06472703500651,-116.27825520963887
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,125.0,-6.0,0.09400560336071069,-60.933942709629314,-71.80185724563748,-118.99770893410559,-80.35946578330835,-112.5267636297184,-87.10765491763688,-115.46383286549519
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1250.0,-12.0,0.25066439491734344,-72.80105057441044,-52.17131659373922,-121.39469634046633,-68.32264004069567,-119.20657545109395,-77.41680104090796,-119.30469298259285
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1250.0,-18.0,0.12743956158862668,-78.8134634394041,-58.042318480849175,-122.42249035456459,-74.33980611030178,-120.15280708838979,-83.37186093971269,-119.74987305040435
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1250.0,-6.0,0.48597584759063206,-66.74468152426637,-46.43159695107501,-108.36986140908101,-62.28569301479475,-115.7403729943986,-71.41289005647727,-117.68469232226762
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,160.0,-12.0,0.05617291802172795,-66.74941410881151,-70.20352746245489,-119.85204326399116,-81.31966225386235,-128.10071611986217,-88.6656599738352,-132.71209024307055
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,160.0,-18.0,0.028585914659232436,-72.7485228188055,-75.77829044140128,-130.68143756505128,-87.36358943442357,-141.31638752581938,-94.69364354709629,-148.4582440757904
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,160.0,-6.0,0.10891669775333912,-60.753013059785495,-65.08366071559378,-108.07668655877387,-75.26671220866527,-115.78494526168116,-82.58027120026709,-120.37310622535833
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1600.0,-12.0,0.21398100339136455,-72.86204831536114,-53.55916259416191,-116.35995162308274,-69.6938015981089,-120.85940598686983,-78.74755492407704,-117.73823982807454
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1600.0,-18.0,0.10862691058217773,-78.93060586506218,-59.4435412408751,-119.1493564180172,-75.66335336661285,-119.40919127324273,-84.76109421238345,-117.94899460099289
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,1600.0,-6.0,0.41600190613484095,-66.76286870193924,-47.79464030524128,-107.59509113072164,-63.710666298051784,-131.91625857235042,-72.74747070798144,-116.72929883061096
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,200.0,-12.0,0.07364456386746286,-66.85430891977015,-65.02762616203783,-111.92316113897346,-77.2943536378197,-115.39164474493738,-85.02925953081362,-120.20677218260296
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,200.0,-18.0,0.03744140081328428,-72.87396588168976,-70.80126994370022,-116.36963511271517,-83.34657889169878,-117.3911434633019,-90.93481709975046,-118.64580504006744
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,200.0,-6.0,0.14239309952794307,-60.84774208253668,-59.522942662633014,-103.22642391984326,-71.19160341318923,-109.49786007958028,-78.94884534796131,-121.51415979008081
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2000.0,-12.0,0.1777589298260945,-72.59221573323502,-55.19933512986466,-115.06175888048656,-71.25842700614741,-116.4883421423203,-80.22042739883764,-116.15499254961406
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2000.0,-18.0,0.09005670541075432,-78.59924162145313,-61.101844665069535,-117.60724090347084,-77.22013349163133,-117.03524023651082,-86.33688237716962,-115.694814123027
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2000.0,-6.0,0.34708269408285836,-66.5380958554171,-49.396373651939015,-107.66143084812121,-65.29532824653687,-114.26434336159161,-74.18682275037267,-118.09031401795836
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,250.0,-12.0,0.10421972897694104,-67.22346561714343,-60.698808163127616,-112.47122481143202,-74.04466861202057,-114.78089468209188,-82.31343885702147,-117.78566615118912
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,250.0,-18.0,0.05284733909903024,-73.24253694871952,-66.559525525423,-118.16882935118991,-80.17398565507294,-117.88190152924463,-88.3824241849009,-118.96956264821853
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,250.0,-6.0,0.20297365912722806,-61.221390058698944,-54.98088607365716,-101.5754273603641,-67.85096628298676,-107.6801815286219,-76.08366599008518,-112.69563435868598
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2500.0,-12.0,0.14289647136723954,-72.28097391843997,-57.15153799786523,-121.2472398755301,-73.09299002286711,-114.4724617613854,-81.6198053763958,-111.75612003397598
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2500.0,-18.0,0.07219608217077512,-78.32933611346265,-63.07623556644124,-117.82565902416387,-79.0967379939667,-114.875933205954,-87.57936718170768,-111.68088959687827
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,2500.0,-6.0,0.2806649242372037,-66.22767437431837,-51.297454383945215,-114.88626381313676,-67.11457550852079,-112.68689795225154,-75.66623842584625,-111.97512662926184
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,31.5,-12.0,0.034433603653459995,-69.27764032495044,-93.41215568218992,-113.2445647025807,-125.45031379322984,-114.00271980231173,-116.03580110615104,-114.21233741072368
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,31.5,-18.0,0.017323385716368944,-75.23427532553166,-105.00660112574097,-113.07398344335991,-122.27868876972956,-113.67529160316253,-115.8756661488039,-114.10549544580407
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,31.5,-6.0,0.0689010225368757,-63.29993482716628,-81.56467856980058,-112.76949254244374,-125.14226901382607,-113.26639354309542,-114.44903528147725,-113.73738652363528
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,315.0,-12.0,0.14835617570501605,-67.89477490030298,-57.091246965155506,-111.72783098621422,-71.26469500441635,-121.08821665943312,-79.97531607784815,-126.35153768719354
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,315.0,-18.0,0.0750477612432324,-73.88671884343404,-62.99550720992673,-123.82055697766864,-77.39465401815438,-133.0841252043059,-86.14757770609444,-138.07466584910713
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,315.0,-6.0,0.29105745688665025,-61.91031491961717,-51.26711653605048,-99.81293733804952,-65.02298478473564,-108.90401200120893,-73.6454740159302,-114.19819384499553
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,3150.0,-12.0,0.11104037477157008,-71.81088401494502,-59.46071167002791,-118.39685638587211,-75.22477583990388,-111.05146871433848,-83.15094050505056,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,3150.0,-18.0,0.055923118086592206,-77.83692863056703,-65.41315848897897,-115.72698943326584,-81.31142908062557,-111.47223814380686,-88.69637044452708,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,3150.0,-6.0,0.2197305850634111,-65.78465761479362,-53.539935539547415,-123.03570088762127,-69.2049876311994,-109.51632410289447,-77.41223399669268,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,40.0,-12.0,0.03556977115402912,-68.99826465560012,-92.51089514682556,-113.61635015540071,-117.04597230434011,-113.77745865937037,-115.85392496237064,-114.01938212124266
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,40.0,-18.0,0.017882150725263564,-74.95922454756497,-103.840780390142,-113.7043769986214,-120.29203742327854,-114.06434221822737,-117.27904918320641,-114.24079314955483
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,40.0,-6.0,0.0712021341964547,-63.02124390165329,-80.85645695152112,-113.56702567798244,-112.07156331898011,-114.16650108690311,-113.82487106982367,-113.99941162098952
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,400.0,-12.0,0.1992737199276461,-68.88174410120862,-54.3124255365512,-110.9266940807119,-69.15583460209606,-120.68941938080914,-78.11580453410478,-126.45105305180732
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,400.0,-18.0,0.10069513055781065,-74.86865411024158,-60.2309231855689,-122.94391534123228,-75.31271040788728,-132.5407695814877,-84.30174347468173,-138.64674317635715
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,400.0,-6.0,0.3919020068734217,-62.911570180565306,-48.45739883336991,-99.08679136097837,-62.87572420161291,-108.57089012665261,-71.75697712443355,-114.17029189442631
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,4000.0,-12.0,0.08421215702240084,-71.3000303101746,-62.095233555600515,-113.36422662533862,-77.50678269484006,-111.8807201789926,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,4000.0,-18.0,0.042220007543086725,-77.31887079236098,-68.08762798871264,-112.82925687387271,-83.58777836290719,-111.81570410745051,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,4000.0,-6.0,0.1682477379474188,-65.29247908128836,-56.08365413628291,-113.58347816702909,-71.47996370882962,-112.16962561797669,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,50.0,-12.0,0.03677558859129527,-68.71000570917373,-91.92827599957289,-127.48501335022166,-107.92191727866509,-134.431498597807,-121.71991179111417,-133.46413162332934
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,50.0,-18.0,0.018414291764843584,-74.70325605971561,-103.83695492691508,-127.39546739097608,-111.03627193096386,-133.64396359820176,-129.94366201315137,-132.54011796057307
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,50.0,-6.0,0.07380909922048354,-62.71480502875831,-80.2105345966096,-126.04200207166289,-103.73010494354675,-130.9676355905555,-113.37346954486989,-132.80883780481628
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,500.0,-12.0,0.24261626109122553,-69.93133411718453,-52.51925949789659,-109.81212932091624,-67.80613080029086,-116.49164762366253,-76.90325547564112,-118.25528788690823
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,500.0,-18.0,0.12276094801242433,-75.88886462973292,-58.42855007685294,-117.65167390556809,-73.94485810769557,-120.28686296759315,-83.04219762641384,-120.70586447488051
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,500.0,-6.0,0.4759912249110418,-63.99093868101322,-46.68185607087623,-99.17034087096107,-61.54189088254604,-108.23358079710846,-70.58455803668194,-112.25906376015061
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,5000.0,-12.0,0.06462795582206422,-70.86605055816355,-64.73990893239453,-109.32940453530432,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,5000.0,-18.0,0.03224782707684283,-76.85347696198387,-70.79131812713909,-109.15669250451225,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,5000.0,-6.0,0.1304030034354276,-64.87837978827615,-58.616105097017794,-109.61980628083865,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,63.0,-12.0,0.038695437182609316,-68.27280859334961,-90.79043615268941,-129.28077470138186,-102.71362581865662,-139.61837314634226,-111.81579448552702,-136.98383623496144
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,63.0,-18.0,0.019364745365202274,-74.27015558952905,-101.61489245625889,-132.6015389434546,-107.10548352172232,-136.7784541448476,-119.54656155401958,-139.33949441939478
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,63.0,-6.0,0.07768337692722103,-62.27713683048637,-79.46363575067627,-126.52244774249189,-97.63999270131721,-131.00478644297252,-104.96307244187172,-134.63404500076888
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,630.0,-12.0,0.2731603918851896,-71.04301019838216,-51.44814041465815,-112.60803922314017,-67.09628123283179,-123.51877582524207,-76.31690379926361,-130.04303319711784
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,630.0,-18.0,0.13846604676864227,-77.00837841261026,-57.342101228337334,-124.36125953449073,-73.22635543358616,-134.96993638509477,-82.46138150954559,-142.45065780926987
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,630.0,-6.0,0.5335089767144862,-65.1030225949717,-45.64849315371564,-100.98320341665739,-60.868330962374046,-111.64310972296462,-70.04193329214877,-117.73409578243822
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,6300.0,-12.0,0.051168082779014246,-70.52930129873411,-67.61222820512494,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,6300.0,-18.0,0.025341436208240035,-76.52209031090496,-73.7731762116443,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,6300.0,-6.0,0.10435300400908294,-64.53792455790506,-61.323990873761886,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,80.0,-12.0,0.04092151749293252,-67.81274965349968,-87.63574061924774,-114.95086387062024,-96.2917973407697,-115.39258314209252,-107.66939596753232,-114.8840265281138
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,80.0,-18.0,0.020400376848470514,-73.85059324755781,-94.9284168358545,-114.77896607936857,-100.89296759435264,-115.06318930314457,-120.50536370633853,-114.97247269724681
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,80.0,-6.0,0.08221565994103741,-61.79817895525392,-78.51946734616914,-114.03294656716062,-91.07478881668585,-116.34513319328461,-99.28429852683833,-114.22591292526654
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,800.0,-12.0,0.2840452993818742,-71.97122688425804,-51.089503885508506,-114.9725533230904,-66.99626799903268,-126.81947128616054,-76.25205467221805,-133.92084803393323
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,800.0,-18.0,0.14430491321956626,-77.95607302956401,-56.96496013302054,-127.1622287460322,-73.08642337861417,-138.01849643474836,-82.34805323509147,-146.50880354608125
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,800.0,-6.0,0.5520912594410591,-66.00748250301375,-45.33037053080211,-103.4237037597951,-60.83667950173873,-115.38949987944422,-70.06695161627691,-122.03133719477096
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,8000.0,-12.0,0.030602413750676637,-70.28488634797804,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,8000.0,-18.0,0.015255719593317585,-76.33134604815821,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,lomid_bell,boost_11,8000.0,-6.0,0.06118831107707535,-64.26663068113301,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,100.0,-12.0,0.5461985549723256,-71.23275096377327,-45.39712236981344,-106.13707361063689,-60.93770202117685,-115.3421100736736,-70.32759715741322,-119.46536048659702
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,100.0,-18.0,0.28138996238766967,-77.19959606197106,-51.144246336201995,-116.65282460293967,-67.14201848715473,-121.9445115751098,-76.56069803944408,-123.111814994118
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,100.0,-6.0,1.0359906850675682,-65.3406917571084,-39.86406460775538,-95.03868249629289,-54.62418760517249,-104.70368929744318,-63.9008069461839,-110.06954330543665
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1000.0,-12.0,0.06088919043828577,-70.42965405898669,-65.62050067512337,-118.15805746053908,-82.74519717988409,-115.63041639970002,-91.41751715341334,-115.91505429528213
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1000.0,-18.0,0.030338468088147632,-76.46157018127245,-71.67750710141688,-116.71576783074298,-88.90212064873197,-115.93850367637985,-96.95176743854083,-115.75156929398076
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1000.0,-6.0,0.12303050802192533,-64.42152658548974,-59.4760465843916,-127.8843077594071,-76.6889196347201,-114.46622839133026,-85.68066193612465,-116.5711060789697
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,10000.0,-12.0,0.03290416104150813,-69.6549835588743,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,10000.0,-18.0,0.016654964306469698,-75.56912587431032,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,10000.0,-6.0,0.06531466016008318,-63.69978656989102,,,,,,
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,125.0,-12.0,0.5611825286832987,-72.25651620146513,-45.151121225983445,-110.58092964060523,-60.96171482954445,-133.47106636586597,-70.43781541504168,-128.2191342296457
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,125.0,-18.0,0.2901675904296715,-78.19237225037799,-50.868595170711046,-123.86454161882588,-67.0922029103713,-126.94143890764724,-76.58976833478597,-124.76750407199602
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,125.0,-6.0,1.0558511583883268,-66.33079976956043,-39.68425997169427,-98.5999036404168,-54.78111939612512,-111.41437936632578,-64.17331831337849,-118.07035200826616
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1250.0,-12.0,0.047376741366995226,-70.16833239526396,-69.01115541678239,-114.91480364250002,-86.34826455581819,-115.84951653125287,-94.43233916722542,-114.83097948961841
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1250.0,-18.0,0.02360363830109546,-76.12167163610947,-75.13896746401916,-115.6626662390269,-92.63679936178058,-115.61699838646848,-99.67446536724638,-114.93414868532733
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1250.0,-6.0,0.096282096448203,-64.19876035162923,-62.70907983224299,-112.4311108134451,-80.22155481586375,-116.83559857970273,-88.8537691743326,-114.4160719216789
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,160.0,-12.0,0.5260988594597031,-72.83778896173321,-45.70453445638715,-112.36615452365639,-61.77673664267069,-126.47399230708646,-71.28039717635693,-135.23763298895267
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,160.0,-18.0,0.2721816209775386,-78.88362751581866,-51.419396805013704,-124.31111298692157,-67.8297276738487,-138.2527504809437,-77.34028291469869,-148.33769387612213
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,160.0,-6.0,0.9875467033090434,-66.76809494130838,-40.253389509988516,-101.30535786031062,-55.719745910634295,-115.09183538720706,-65.19216547021487,-123.55316669140566
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1600.0,-12.0,0.03893889527988814,-70.11163819970815,-72.75130145894731,-116.17576847385386,-90.3925342234016,-114.74755697881298,-97.80700659459347,-113.98945096423319
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1600.0,-18.0,0.01927654129383005,-76.1493414976575,-78.9897869141084,-115.69785061873519,-96.84846021656762,-114.86084590480161,-102.74001262483593,-113.92618161301854
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,1600.0,-6.0,0.0795509576636821,-64.09917731906482,-66.21035622783981,-118.2907655622127,-84.18049817481236,-114.32046000338568,-92.39056278024948,-114.18377608039623
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,200.0,-12.0,0.4605287973417104,-72.94027766443759,-46.85746754955997,-111.32233581190243,-63.142176911181956,-121.85442749465307,-72.63664712760976,-123.75443051865108
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,200.0,-18.0,0.23760888937453337,-79.03661026653202,-52.5981819050441,-118.20344830054971,-69.14316897055147,-122.0587498168455,-78.6036234728692,-122.42045627286659
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,200.0,-6.0,0.8680409902041768,-66.77913720896368,-41.36678295119654,-101.64860962827271,-57.157701208058064,-116.04951265547157,-66.66363937559285,-133.78586611232328
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2000.0,-12.0,0.035567130754899805,-69.94905366183642,-76.04979850827442,-114.84523378420815,-93.97895161087008,-114.13519578188274,-101.1538434298347,-112.39587860503232
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2000.0,-18.0,0.017744800001397113,-75.90851772696938,-82.43649382115855,-115.08083699383525,-100.49480943339113,-114.09776689659313,-105.85691008184611,-112.39419973783336
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2000.0,-6.0,0.07227797748800131,-63.97346460401281,-69.21201178065067,-113.89518931650771,-87.72124234394731,-114.30035077731301,-95.75755337896416,-112.35726585064496
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,250.0,-12.0,0.38215233887498273,-72.74804616307611,-48.479268686644225,-112.43123136685794,-64.92188387634572,-123.63387219296278,-74.43821190407884,-122.13844184047565
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,250.0,-18.0,0.1962934841468112,-78.8503844685299,-54.26044972646629,-118.42652710276315,-70.88462415470678,-121.63394481517241,-80.37785387123137,-121.32095130781937
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,250.0,-6.0,0.7258940608589504,-66.58447557444097,-42.9184577607164,-102.63089396749605,-58.98460094180101,-119.57670097114618,-68.52095493000918,-122.9301458395998
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2500.0,-12.0,0.0336313260772537,-69.96374604980522,-79.19686636080911,-114.71438084872041,-97.1985209120609,-112.82021192094857,-105.75718468127934,-109.49243108275779
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2500.0,-18.0,0.016682863664094022,-75.99890659870506,-85.79959988140145,-114.60345380198065,-103.33618868387369,-112.81649970711192,-110.09082471602221,-109.49879289334697
massive_passive_m,UAD,Manley Massive Passive MST,eq-massive-passive,low_bell,boost_11,2500.0,-6.0,0.06835335372113441,-63.94963318768482,-71.96797820541106,-115.08554240715151,-91.0658253104552,-112.8186278323069,-99.90090871253972,-109.44774890479036
