slug,maker,models,group,setting,depth,matched,hz,level_dbfs,thd_pct,valid_orders,h2,h3,h4,h5,h6,h7,h8
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,31.5,-12.0,1.3564795363802937,762,-45.14546665618731,-38.69126641403915,-63.88037449211023,-48.28207679780394,-75.1691338753422,-55.289299909885415,-83.62541934461984
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,315.0,-12.0,0.07410601821422745,76,-73.52937202776012,-63.12677741100103,-105.25058476878957,-77.92749799072098,-121.99148207048331,-87.23912543885099,-132.60008285434145
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,3150.0,-12.0,0.027553821907694617,7,-82.4343827211899,-71.6669077950308,-121.17932763899738,-87.29516376630036,-119.84982682960361,-96.55795613138203,
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,40.0,-12.0,0.9050020890912135,595,-49.6214512653968,-41.90596425816932,-70.18703664770513,-52.613001885779994,-82.61747982015277,-60.29461125331213,-91.84168935151547
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,400.0,-12.0,0.06046766866382545,60,-75.36214902483783,-64.88095334082459,-107.99988060760718,-79.86651895927051,-124.97745700171157,-89.21958753225061,-134.54391757036694
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,4000.0,-12.0,0.02572445705017088,6,-83.02043775790193,-72.24796299536797,-123.79066149455704,-87.98465570950623,-118.70703854848087,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,50.0,-12.0,0.6415763527598746,481,-53.18496783217498,-44.73623044749375,-75.3140756321181,-56.267790178594964,-88.58004187076985,-64.39397118087824,-98.39427200408593
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,500.0,-12.0,0.050998936048780266,47,-76.88232915179806,-66.35156218261153,-110.07262894901812,-81.49551682923273,-138.832369847062,-90.77990304998289,-127.87598159424047
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,5000.0,-12.0,0.023434351978690874,4,-83.7644640489809,-72.9490628473164,-114.05704722090101,,,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,63.0,-12.0,0.4462580607533336,381,-56.7980061875398,-47.77498918867919,-80.57280200990611,-60.070163480317824,-94.65684131337767,-68.55306495385963,-105.00956455352656
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,630.0,-12.0,0.04400636427698499,38,-78.2126247943119,-67.62453920977494,-111.91213783290742,-82.86883010635096,-128.74848233095517,-92.28213832360609,-144.85616028569115
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,6300.0,-12.0,0.02107603276016299,3,-84.70032770574403,-73.86880173810674,,,,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,80.0,-12.0,0.31808929407383435,300,-60.068926143497606,-50.63953192568539,-85.34795229518457,-63.55398340954848,-100.16930729635872,-72.29730223635293,-110.82439374064407
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,800.0,-12.0,0.03898365317948743,30,-79.29610104610825,-68.67167845396983,-113.42314135310451,-84.00505385755221,-129.7061759953986,-93.43868515417383,-143.47072489755473
nls_nevo,Waves,Neve 5116 console channel,console-neve,drive_9,curve,,8000.0,-12.0,0.005060562335281938,2,-85.91602442391361,,,,,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,100.0,-12.0,0.6058495995516909,239,-54.4158295875833,-45.0555684099935,-79.39787655754276,-57.86580129916774,-94.03475271696267,-66.56558084042403,-104.5843734285475
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,100.0,-3.0,17.922375684010774,239,-22.393268971152864,-15.996174269548726,-35.20295463878365,-52.84541358270454,-33.49040464097898,-35.471530024188674,-37.48405888714081
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1000.0,-12.0,0.0996262804328685,24,-71.05357909485697,-60.538983192702034,-103.83347950028838,-75.6075373122252,-117.20051294731229,-84.87316066158753,-126.52953385499623
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1000.0,-3.0,18.375450847699316,24,-21.058611579083227,-16.081730638987466,-35.47686561997392,-46.88866710089008,-32.65718908964832,-35.74714528669996,-37.80059250621705
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,10000.0,-12.0,0.011262591784117804,2,-78.96723313459997,,,,,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,10000.0,-3.0,9.394913053938655,2,-20.542144695238015,,,,,,
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,125.0,-12.0,0.47849100447732157,191,-56.66598689351147,-47.06071635172803,-82.71949395340742,-60.27980790930704,-97.79264011527397,-69.14190032078886,-108.73845554488499
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,125.0,-3.0,18.06001658515589,191,-22.161556416783625,-15.965506116626933,-35.6630199803089,-53.94095281360401,-33.232267003628465,-35.454360938186916,-37.38285556482059
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1250.0,-12.0,0.0933324934125885,19,-71.6235398238379,-61.103724739245,-104.84239340341884,-76.22606832002602,-130.154791660943,-85.48743548584554,-123.45983176971006
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1250.0,-3.0,18.37160285601927,19,-20.955875520989697,-16.117275876970425,-35.58666164175396,-46.65560167007692,-32.541172131775404,-35.86287874563349,-37.867644899600066
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,160.0,-12.0,0.3763692817112193,150,-58.92488416718085,-49.10929892786208,-86.07830489511576,-62.69522898074095,-101.64738701356987,-71.67760636756937,-112.89428776580102
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,160.0,-3.0,18.174471068851002,150,-21.92867158067049,-15.956868715585308,-35.682121724464444,-50.847225218721455,-33.154536364321785,-35.25742463064454,-37.27405413018201
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1600.0,-12.0,0.08815068611013055,14,-72.15505630145303,-61.59526017897118,-105.57307596903696,-76.76504932162159,-117.87529010708315,-86.03124579956696,-128.5147227758969
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,1600.0,-3.0,18.378457895306116,14,-20.8516569727239,-16.14750227814207,-35.70568182710718,-46.45566625541217,-32.422234162251726,-35.97705777359851,-37.932239599384076
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,200.0,-12.0,0.30488303379164855,120,-60.87835855533021,-50.912768948805535,-88.979453929012,-64.79213265373457,-104.90925422965768,-73.8719526106426,-115.3115732924878
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,200.0,-3.0,18.261973998663624,120,-21.754466428223452,-15.949561466886466,-35.493363841651686,-49.06445323410078,-33.20933145634407,-35.14262420241486,-37.379763239166145
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,2000.0,-12.0,0.08428079280290254,11,-72.53573831130026,-61.98488068608806,-105.69015854206846,-77.18971235957554,-133.12753997855657,-86.4457798924341,-123.00255793855047
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,2000.0,-3.0,18.39566428880254,11,-20.77125130606481,-16.163906146667184,-35.79784121424125,-46.325326443400876,-32.330218065644864,-36.05874737542428,-37.96957552461421
nls_nevo,Waves,Neve 5116 console channel,console-neve,matched_thd_0.1_pct,full,thd_0.1_pct,250.0,-12.0,0.24913387495596442,96,-62.739076518161816,-52.645181713345266,-91.73409379700396,-66.78145857389106,-107.81909351667414,-75.9344175543091,-117.69422988729724
