slug,maker,models,family,group,setting,depth,matched,level_dbfs,hz,magnitude_db,phase_deg,group_delay_ms,ref_1k_db,sweep_check_worst_db
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,242.3,-0.031,158.64,10.7792,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,2423.1,0.102,55.75,10.6685,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,26.7,-1.079,-6.95,22.3593,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,266.7,-0.032,64.93,10.7607,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,2667.0,0.116,-160.98,10.6693,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,29.4,-0.757,-26.02,19.7889,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,293.6,-0.024,-39.93,10.7361,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,2935.6,0.131,-111.96,10.6687,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,32.3,-0.518,-46.18,17.8417,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,323.1,-0.026,-153.09,10.7266,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,3231.2,0.141,-167.03,10.6695,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,35.6,-0.343,-66.86,16.6591,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,355.7,-0.029,81.07,10.7206,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,3556.6,0.15,22.57,10.6681,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,39.1,-0.234,-88.04,15.5728,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,391.5,-0.022,-57.33,10.7043,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,3914.7,0.151,86.98,10.6689,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,43.1,-0.17,-109.82,14.5874,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,430.9,-0.026,150.28,10.7033,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,4308.9,0.146,13.55,10.668,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,47.4,-0.134,-130.43,13.8664,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,474.3,-0.021,-16.16,10.6927,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,4742.7,0.132,146.82,10.6697,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,52.2,-0.111,-155.39,13.1757,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,522.0,-0.022,160.62,10.6916,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,5220.3,0.113,112.72,10.6689,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,57.5,-0.093,-179.41,12.8467,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,574.6,-0.017,-42.3,10.6831,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,5746.0,0.088,-105.6,10.6686,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,63.2,-0.087,154.04,12.3592,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,632.5,-0.019,95.16,10.6846,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,6324.6,0.059,-167.84,10.6696,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,69.6,-0.078,126.61,12.1135,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,696.1,-0.014,-149.84,10.6793,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,6961.4,0.031,-93.67,10.6685,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,76.6,-0.069,96.66,11.844,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,766.2,-0.009,-58.74,10.6751,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,7662.4,0.003,94.39,10.6689,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,84.3,-0.059,64.21,11.6221,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,843.4,-0.007,4.27,10.6746,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,8433.9,-0.026,11.06,10.6653,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,92.8,-0.047,29.27,11.4343,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,928.3,-0.003,37.78,10.674,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-12.0,9283.2,-0.068,-10.47,10.5448,80.17,0.081
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,102.2,-0.105,-9.67,11.2851,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1021.8,0.004,38.92,10.6722,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,10217.9,-0.534,-4.91,11.2088,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,112.5,-0.09,-51.08,11.1622,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1124.7,0.015,3.56,10.67,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,11246.8,-0.765,4.03,10.1564,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,123.8,-0.084,-96.53,11.0794,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1237.9,0.026,-71.16,10.6696,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,12379.3,-0.918,-24.83,9.9964,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,136.3,-0.085,-146.05,11.0185,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1362.6,0.036,169.11,10.6729,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,13625.8,-0.658,-135.27,17.7868,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1499.8,0.054,2.98,10.6685,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,14997.9,-1.217,-4.32,11.7511,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,150.0,-0.085,158.89,10.9656,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,165.1,-0.079,99.77,10.9137,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1650.8,0.068,142.01,10.6721,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,16508.1,-1.338,-49.38,14.8126,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,181.7,-0.067,35.19,10.8609,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,1817.0,0.088,-136.62,10.6709,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,18170.4,-2.66,34.22,9.713,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,20.0,-2.782,51.56,26.9148,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,200.0,-0.055,-36.26,10.8183,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,2000.0,0.109,-118.54,10.6704,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,20000.0,-3.627,166.39,10.836,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,22.0,-2.049,33.72,27.4354,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,220.1,-0.055,-114.6,10.7946,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,2201.4,0.13,-172.22,10.6716,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,24.2,-1.603,13.65,22.9255,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,242.3,-0.059,158.64,10.7815,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,2423.1,0.155,55.32,10.6692,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,26.7,-1.148,-7.27,22.2265,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,266.7,-0.055,64.91,10.7597,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,2667.0,0.175,-161.52,10.6717,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,29.4,-0.933,-26.03,19.512,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,293.6,-0.045,-39.92,10.7346,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,2935.6,0.196,-112.63,10.6707,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,32.3,-0.759,-46.05,17.5941,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,323.1,-0.047,-153.09,10.7282,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,3231.2,0.211,-167.87,10.6718,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,35.6,-0.613,-66.61,16.5913,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,355.7,-0.048,81.06,10.7203,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,3556.6,0.222,21.53,10.6688,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,39.1,-0.516,-87.77,15.5663,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,391.5,-0.039,-57.33,10.7035,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,3914.7,0.221,85.71,10.6703,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,43.1,-0.448,-109.57,14.6102,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,430.9,-0.043,150.27,10.7046,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,4308.9,0.209,12.04,10.6686,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,47.4,-0.399,-130.23,13.8956,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,474.3,-0.035,-16.17,10.6914,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,4742.7,0.18,145.03,10.6714,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,52.2,-0.353,-155.27,13.1905,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,522.0,-0.037,160.61,10.6929,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,5220.3,0.14,110.63,10.6707,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,57.5,-0.307,-179.36,12.9075,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,574.6,-0.028,-42.3,10.6823,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,5746.0,0.082,-107.98,10.6707,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,63.2,-0.273,154.01,12.3708,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,632.5,-0.029,95.14,10.6848,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,6324.6,0.01,-170.53,10.6706,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,69.6,-0.233,126.54,12.1342,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,696.1,-0.023,-149.85,10.6805,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,6961.4,-0.072,-96.64,10.6697,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,76.6,-0.197,96.58,11.8478,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,766.2,-0.015,-58.75,10.6748,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,7662.4,-0.166,91.15,10.6726,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,84.3,-0.162,64.14,11.6153,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,843.4,-0.01,4.25,10.6736,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,8433.9,-0.275,7.6,10.6823,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,92.8,-0.131,29.22,11.4215,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,928.3,-0.004,37.74,10.6734,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-3.0,9283.2,-0.429,-14.23,10.0554,85.977,0.107
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,102.2,-0.004,-9.66,11.2962,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1021.8,0.001,39.02,10.6736,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,10217.9,0.33,2.98,10.6675,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,112.5,0.002,-51.11,11.1705,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1124.7,0.004,3.67,10.6704,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,11246.8,0.385,12.11,10.6673,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,123.8,0.003,-96.57,11.0797,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1237.9,0.007,-71.02,10.6686,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,12379.3,0.478,-18.57,10.6662,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,136.3,-0.002,-146.07,11.0124,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1362.6,0.009,169.31,10.6707,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,13625.8,0.657,-127.38,11.0555,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1499.8,0.013,3.24,10.669,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,14997.9,0.86,1.58,10.5715,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,150.0,-0.009,158.9,10.9591,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,165.1,-0.013,99.8,10.9119,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1650.8,0.016,142.35,10.6688,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,16508.1,1.167,-44.3,10.6891,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,181.7,-0.011,35.21,10.8648,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,1817.0,0.021,-136.18,10.6673,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,18170.4,1.61,37.48,10.7067,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,20.0,-3.402,52.72,27.1631,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,200.0,-0.004,-36.27,10.8222,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,2000.0,0.027,-117.98,10.6677,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,20000.0,0.888,168.44,10.7621,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,22.0,-2.389,34.76,27.4397,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,220.1,-0.003,-114.62,10.7936,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,2201.4,0.032,-171.49,10.6684,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,24.2,-1.666,14.44,23.6261,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,242.3,-0.01,158.65,10.7779,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,2423.1,0.037,56.27,10.6681,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,26.7,-1.039,-6.83,22.3774,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,266.7,-0.011,64.93,10.7609,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,2667.0,0.044,-160.34,10.6667,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,29.4,-0.696,-25.97,19.8669,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,293.6,-0.005,-39.93,10.7371,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,2935.6,0.05,-111.15,10.6654,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,32.3,-0.446,-46.18,17.9013,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,323.1,-0.006,-153.1,10.7259,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,3231.2,0.055,-166.02,10.6676,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,35.6,-0.266,-66.89,16.6785,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,355.7,-0.011,81.08,10.7204,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,3556.6,0.059,23.8,10.6671,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,39.1,-0.156,-88.1,15.5734,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,391.5,-0.005,-57.33,10.7049,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,3914.7,0.062,88.48,10.6678,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,43.1,-0.094,-109.88,14.5808,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,430.9,-0.009,150.29,10.7024,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,4308.9,0.065,15.35,10.6667,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,47.4,-0.061,-130.48,13.8582,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,474.3,-0.006,-16.16,10.6938,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,4742.7,0.068,148.94,10.665,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,52.2,-0.042,-155.43,13.1715,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,522.0,-0.007,160.62,10.6906,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,5220.3,0.074,115.18,10.6681,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,57.5,-0.03,-179.43,12.8358,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,574.6,-0.004,-42.29,10.6838,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,5746.0,0.085,-102.8,10.6666,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,63.2,-0.03,154.04,12.3535,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,632.5,-0.007,95.17,10.6843,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,6324.6,0.104,-164.71,10.6681,52.458,0.108
decap_a,Soundtoys,Ampex 350 tape preamp (style A),colour,style-decapitator,drive_10,full,,-40.0,69.6,-0.026,126.62,12.1078,52.458,0.108
