slug,maker,models,family,group,setting,depth,matched,source,level_dbfs,hz,gain_db,magnitude_db
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,250.0,-0.001,0.018
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,2500.0,-0.166,-0.147
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,31.5,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,315.0,-0.002,0.017
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,3150.0,-0.311,-0.292
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,40.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,400.0,-0.003,0.016
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,4000.0,-0.558,-0.539
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,50.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,500.0,-0.004,0.015
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,5000.0,-0.433,-0.414
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,63.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,630.0,-0.007,0.012
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,6300.0,0.362,0.381
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,80.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,800.0,-0.012,0.007
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-3.0,8000.0,0.307,0.326
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,100.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,1000.0,-0.019,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,10000.0,0.441,0.46
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,125.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,1250.0,-0.031,-0.012
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,160.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,1600.0,-0.054,-0.035
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,200.0,-0.001,0.018
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,2000.0,-0.094,-0.075
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,250.0,-0.001,0.018
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,2500.0,-0.166,-0.147
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,31.5,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,315.0,-0.002,0.017
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,3150.0,-0.311,-0.292
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,40.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,400.0,-0.003,0.016
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,4000.0,-0.558,-0.539
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,50.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,500.0,-0.004,0.015
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,5000.0,-0.433,-0.414
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,63.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,630.0,-0.007,0.012
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,6300.0,0.362,0.381
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,80.0,-0.0,0.019
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,800.0,-0.012,0.007
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_0.1_pct,full,thd_0.1_pct,tilt_grid,-12.0,8000.0,0.307,0.326
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,100.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,1000.0,-0.146,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,10000.0,4.077,4.223
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,16000.0,4.398,4.544
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,250.0,-0.008,0.138
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,2500.0,-1.504,-1.358
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,40.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,5000.0,-0.665,-0.519
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-12.0,630.0,-0.055,0.091
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,100.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,1000.0,-0.146,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,10000.0,4.077,4.223
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,16000.0,4.398,4.544
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,250.0,-0.008,0.138
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,2500.0,-1.504,-1.358
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,40.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,5000.0,-0.665,-0.519
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-3.0,630.0,-0.055,0.091
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,100.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,1000.0,-0.146,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,10000.0,4.077,4.223
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,16000.0,4.398,4.544
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,250.0,-0.008,0.138
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,2500.0,-1.504,-1.358
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,40.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,5000.0,-0.665,-0.519
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,check,-40.0,630.0,-0.055,0.091
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,100.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,1000.0,-0.146,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,10000.0,4.077,4.223
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,125.0,-0.002,0.144
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,1250.0,-0.24,-0.094
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,160.0,-0.003,0.143
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,1600.0,-0.441,-0.295
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,200.0,-0.005,0.141
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,2000.0,-0.796,-0.65
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,250.0,-0.008,0.138
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,2500.0,-1.504,-1.358
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,31.5,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,315.0,-0.013,0.133
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,3150.0,-3.28,-3.134
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,40.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,400.0,-0.021,0.125
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,4000.0,-8.312,-8.166
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,50.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,500.0,-0.034,0.112
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,5000.0,-0.665,-0.519
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,63.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,630.0,-0.055,0.091
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,6300.0,4.213,4.359
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,80.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,800.0,-0.091,0.055
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-3.0,8000.0,3.318,3.464
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,100.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,1000.0,-0.146,0.0
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,10000.0,4.077,4.223
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,125.0,-0.002,0.144
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,1250.0,-0.24,-0.094
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,160.0,-0.003,0.143
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,1600.0,-0.441,-0.295
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,200.0,-0.005,0.141
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,2000.0,-0.796,-0.65
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,250.0,-0.008,0.138
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,2500.0,-1.504,-1.358
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,31.5,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,315.0,-0.013,0.133
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,3150.0,-3.28,-3.134
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,40.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,400.0,-0.021,0.125
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,4000.0,-8.312,-8.166
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,50.0,-0.0,0.146
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,500.0,-0.034,0.112
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,5000.0,-0.665,-0.519
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,63.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,630.0,-0.055,0.091
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,6300.0,4.213,4.359
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,80.0,-0.001,0.145
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,800.0,-0.091,0.055
aw_cojones,Airwindows,midrange grit,colour,aw-drive,matched_thd_1_pct,full,thd_1_pct,tilt_grid,-12.0,8000.0,3.318,3.464
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,100.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,1000.0,-0.015,0.0
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,10000.0,0.281,0.296
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,16000.0,1.536,1.551
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,250.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,2500.0,-0.003,0.012
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,40.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,5000.0,0.041,0.056
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-12.0,630.0,-0.016,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,100.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,1000.0,-0.29,0.0
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,10000.0,-0.027,0.263
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,16000.0,1.029,1.319
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,250.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,2500.0,-0.28,0.01
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,40.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,5000.0,-0.24,0.05
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-3.0,630.0,-0.291,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,100.0,-0.0,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,1000.0,0.002,0.0
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,10000.0,0.299,0.297
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,16000.0,1.562,1.56
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,250.0,-0.0,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,2500.0,0.013,0.011
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,40.0,-0.0,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,5000.0,0.058,0.056
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,check,-40.0,630.0,0.0,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,100.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,1000.0,-0.29,0.0
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,10000.0,-0.027,0.263
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,125.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,1250.0,-0.289,0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,160.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,1600.0,-0.287,0.003
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,200.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,2000.0,-0.284,0.006
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,250.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,2500.0,-0.28,0.01
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,31.5,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,315.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,3150.0,-0.272,0.018
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,40.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,400.0,-0.291,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,4000.0,-0.26,0.03
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,50.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,500.0,-0.291,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,5000.0,-0.24,0.05
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,63.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,630.0,-0.291,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,6300.0,-0.206,0.084
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,80.0,-0.292,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,800.0,-0.291,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-3.0,8000.0,-0.142,0.148
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,100.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,1000.0,-0.015,0.0
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,10000.0,0.281,0.296
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,125.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,1250.0,-0.014,0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,160.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,1600.0,-0.011,0.004
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,200.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,2000.0,-0.008,0.007
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,250.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,2500.0,-0.003,0.012
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,31.5,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,315.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,3150.0,0.005,0.02
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,40.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,400.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,4000.0,0.019,0.034
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,50.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,500.0,-0.016,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,5000.0,0.041,0.056
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,63.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,630.0,-0.016,-0.001
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,6300.0,0.079,0.094
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,80.0,-0.017,-0.002
aw_console7channel,Airwindows,Console7 channel encode,colour,aw-console,mid,full,,tilt_grid,-12.0,800.0,-0.016,-0.001
