slug,maker,models,group,element,gr_target_db,level_dbfs,out_db,gain_db,gr_db
c1_comp,Waves,clean digital,digital,digital,10.0,-9.0,-1.858,7.142,12.47
c1_comp,Waves,clean digital,digital,digital,10.0,0.0,-0.359,-0.359,19.971
c1_comp,Waves,clean digital,digital,digital,15.0,-12.0,-3.623,8.377,14.993
c1_comp,Waves,clean digital,digital,digital,15.0,-15.0,-4.069,10.931,12.439
c1_comp,Waves,clean digital,digital,digital,15.0,-18.0,-4.578,13.422,9.948
c1_comp,Waves,clean digital,digital,digital,15.0,-21.0,-5.244,15.756,7.614
c1_comp,Waves,clean digital,digital,digital,15.0,-24.0,-6.164,17.836,5.534
c1_comp,Waves,clean digital,digital,digital,15.0,-27.0,-7.411,19.589,3.781
c1_comp,Waves,clean digital,digital,digital,15.0,-3.0,-1.84,1.16,22.21
c1_comp,Waves,clean digital,digital,digital,15.0,-30.0,-9.029,20.971,2.399
c1_comp,Waves,clean digital,digital,digital,15.0,-36.0,-13.339,22.661,0.709
c1_comp,Waves,clean digital,digital,digital,15.0,-42.0,-18.704,23.296,0.074
c1_comp,Waves,clean digital,digital,digital,15.0,-48.0,-24.587,23.413,-0.043
c1_comp,Waves,clean digital,digital,digital,15.0,-54.0,-30.63,23.37,0.0
c1_comp,Waves,clean digital,digital,digital,15.0,-6.0,-2.576,3.424,19.946
c1_comp,Waves,clean digital,digital,digital,15.0,-9.0,-3.15,5.85,17.52
c1_comp,Waves,clean digital,digital,digital,15.0,0.0,-0.894,-0.894,24.264
c1_comp,Waves,clean digital,digital,digital,3.0,-12.0,-3.829,8.171,2.979
c1_comp,Waves,clean digital,digital,digital,3.0,-15.0,-5.623,9.377,1.773
c1_comp,Waves,clean digital,digital,digital,3.0,-18.0,-7.774,10.226,0.924
c1_comp,Waves,clean digital,digital,digital,3.0,-21.0,-10.227,10.773,0.377
c1_comp,Waves,clean digital,digital,digital,3.0,-24.0,-12.912,11.088,0.062
c1_comp,Waves,clean digital,digital,digital,3.0,-27.0,-15.757,11.243,-0.093
c1_comp,Waves,clean digital,digital,digital,3.0,-3.0,-0.573,2.427,8.723
c1_comp,Waves,clean digital,digital,digital,3.0,-30.0,-18.699,11.301,-0.151
c1_comp,Waves,clean digital,digital,digital,3.0,-36.0,-24.725,11.275,-0.125
c1_comp,Waves,clean digital,digital,digital,3.0,-42.0,-30.782,11.218,-0.068
c1_comp,Waves,clean digital,digital,digital,3.0,-48.0,-36.824,11.176,-0.026
c1_comp,Waves,clean digital,digital,digital,3.0,-54.0,-42.85,11.15,0.0
c1_comp,Waves,clean digital,digital,digital,3.0,-6.0,-1.347,4.653,6.497
c1_comp,Waves,clean digital,digital,digital,3.0,-9.0,-2.411,6.589,4.561
c1_comp,Waves,clean digital,digital,digital,3.0,0.0,-0.003,-0.003,11.153
c1_comp,Waves,clean digital,digital,digital,6.0,-12.0,-2.439,9.561,5.971
c1_comp,Waves,clean digital,digital,digital,6.0,-15.0,-3.593,11.407,4.125
c1_comp,Waves,clean digital,digital,digital,6.0,-18.0,-5.111,12.889,2.643
c1_comp,Waves,clean digital,digital,digital,6.0,-21.0,-7.004,13.996,1.536
c1_comp,Waves,clean digital,digital,digital,6.0,-24.0,-9.241,14.759,0.773
c1_comp,Waves,clean digital,digital,digital,6.0,-27.0,-11.764,15.236,0.296
c1_comp,Waves,clean digital,digital,digital,6.0,-3.0,-0.498,2.502,13.03
c1_comp,Waves,clean digital,digital,digital,6.0,-30.0,-14.498,15.502,0.03
c1_comp,Waves,clean digital,digital,digital,6.0,-36.0,-20.337,15.663,-0.131
c1_comp,Waves,clean digital,digital,digital,6.0,-42.0,-26.372,15.628,-0.096
c1_comp,Waves,clean digital,digital,digital,6.0,-48.0,-32.428,15.572,-0.04
c1_comp,Waves,clean digital,digital,digital,6.0,-54.0,-38.468,15.532,0.0
c1_comp,Waves,clean digital,digital,digital,6.0,-6.0,-0.981,5.019,10.513
c1_comp,Waves,clean digital,digital,digital,6.0,-9.0,-1.596,7.404,8.128
c1_comp,Waves,clean digital,digital,digital,6.0,0.0,-0.053,-0.053,15.585
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-12.0,-45.463,-33.463,10.077
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-15.0,-46.207,-31.207,7.821
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-18.0,-46.882,-28.882,5.496
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-21.0,-47.602,-26.602,3.216
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-24.0,-48.714,-24.714,1.328
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-27.0,-50.664,-23.664,0.278
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-3.0,-43.071,-40.071,16.685
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-30.0,-53.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-36.0,-59.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-42.0,-65.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-48.0,-71.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-54.0,-77.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-6.0,-43.85,-37.85,14.464
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,-9.0,-44.627,-35.627,12.241
cla3a,Waves,UREI LA-3A,opto-la2a,opto,10.0,0.0,-42.28,-42.28,18.894
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-12.0,-50.399,-38.399,15.013
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-15.0,-51.159,-36.159,12.773
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-18.0,-51.998,-33.998,10.612
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-21.0,-52.76,-31.76,8.374
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-24.0,-53.45,-29.45,6.064
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-27.0,-54.143,-27.143,3.757
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-3.0,-48.109,-45.109,21.723
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-30.0,-55.115,-25.115,1.729
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-36.0,-59.391,-23.391,0.005
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-42.0,-65.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-48.0,-71.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-54.0,-77.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-6.0,-48.832,-42.832,19.446
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,-9.0,-49.607,-40.607,17.221
cla3a,Waves,UREI LA-3A,opto-la2a,opto,15.0,0.0,-47.376,-47.376,23.99
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-12.0,-38.542,-26.542,3.156
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-15.0,-39.676,-24.676,1.29
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-18.0,-41.642,-23.642,0.256
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-21.0,-44.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-24.0,-47.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-27.0,-50.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-3.0,-36.4,-33.4,10.014
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-30.0,-53.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-36.0,-59.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-42.0,-65.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-48.0,-71.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-54.0,-77.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-6.0,-37.142,-31.142,7.756
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,-9.0,-37.816,-28.816,5.43
cla3a,Waves,UREI LA-3A,opto-la2a,opto,3.0,0.0,-35.567,-35.567,12.181
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-12.0,-41.353,-29.353,5.967
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-15.0,-42.048,-27.048,3.662
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-18.0,-43.038,-25.038,1.652
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-21.0,-44.83,-23.83,0.444
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-24.0,-47.387,-23.387,0.001
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-27.0,-50.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-3.0,-39.065,-36.065,12.679
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-30.0,-53.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-36.0,-59.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-42.0,-65.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-48.0,-71.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-54.0,-77.386,-23.386,0.0
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-6.0,-39.906,-33.906,10.52
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,-9.0,-40.666,-31.666,8.28
cla3a,Waves,UREI LA-3A,opto-la2a,opto,6.0,0.0,-38.303,-38.303,14.917
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-12.0,-24.701,-12.701,9.742
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-15.0,-25.449,-10.449,7.49
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-18.0,-26.172,-8.172,5.213
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-21.0,-26.869,-5.869,2.91
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-24.0,-27.537,-3.537,0.578
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-27.0,-29.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-3.0,-22.391,-19.391,16.432
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-30.0,-32.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-36.0,-38.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-42.0,-44.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-48.0,-50.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-54.0,-56.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-6.0,-23.162,-17.162,14.203
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,-9.0,-23.935,-14.935,11.976
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,10.0,0.0,-21.641,-21.641,18.682
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-12.0,-29.963,-17.963,15.004
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-15.0,-30.731,-15.731,12.772
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-18.0,-31.471,-13.471,10.512
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-21.0,-32.18,-11.18,8.221
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-24.0,-32.858,-8.858,5.899
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-27.0,-33.509,-6.509,3.55
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-3.0,-27.549,-24.549,21.59
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-30.0,-34.139,-4.139,1.18
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-36.0,-38.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-42.0,-44.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-48.0,-50.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-54.0,-56.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-6.0,-28.363,-22.363,19.404
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,-9.0,-29.17,-20.17,17.211
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,15.0,0.0,-26.742,-26.742,23.783
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-12.0,-17.954,-5.954,2.995
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-15.0,-18.689,-3.689,0.73
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-18.0,-20.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-21.0,-23.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-24.0,-26.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-27.0,-29.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-3.0,-15.713,-12.713,9.754
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-30.0,-32.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-36.0,-38.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-42.0,-44.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-48.0,-50.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-54.0,-56.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-6.0,-16.454,-10.454,7.495
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,-9.0,-17.206,-8.206,5.247
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,3.0,0.0,-15.0,-15.0,12.041
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-12.0,-20.963,-8.963,6.004
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-15.0,-21.702,-6.702,3.743
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-18.0,-22.419,-4.419,1.46
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-21.0,-23.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-24.0,-26.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-27.0,-29.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-3.0,-18.697,-15.697,12.738
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-30.0,-32.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-36.0,-38.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-42.0,-44.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-48.0,-50.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-54.0,-56.959,-2.959,0.0
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-6.0,-19.449,-13.449,10.49
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,-9.0,-20.208,-11.208,8.249
dbx160,UAD,dbx 160 VU,vca-dbx160,vca,6.0,0.0,-17.971,-17.971,15.012
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-12.0,-23.072,-11.072,10.156
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-15.0,-23.615,-8.615,7.699
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-18.0,-24.256,-6.256,5.34
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-21.0,-25.032,-4.032,3.116
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-24.0,-26.101,-2.101,1.185
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-27.0,-28.061,-1.061,0.145
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-3.0,-21.644,-18.644,17.728
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-30.0,-30.922,-0.922,0.006
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-36.0,-36.916,-0.916,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-42.0,-42.916,-0.916,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-48.0,-48.916,-0.916,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-54.0,-54.916,-0.916,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-6.0,-22.091,-16.091,15.175
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,-9.0,-22.562,-13.562,12.646
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,0.0,-21.158,-21.158,20.242
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-12.0,-22.21,-10.21,14.983
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-15.0,-22.666,-7.666,12.439
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-18.0,-23.164,-5.164,9.937
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-21.0,-23.704,-2.704,7.477
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-24.0,-24.35,-0.35,5.123
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-27.0,-25.134,1.866,2.907
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-3.0,-20.701,-17.701,22.474
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-30.0,-26.26,3.74,1.033
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-36.0,-31.232,4.768,0.005
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-42.0,-37.227,4.773,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-48.0,-43.227,4.773,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-54.0,-49.227,4.773,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-6.0,-21.344,-15.344,20.117
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,-9.0,-21.788,-12.788,17.561
distressor,UAD,Empirical Labs Distressor,fet-other,fet,15.0,0.0,-19.945,-19.945,24.718
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-12.0,-24.966,-12.966,3.079
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-15.0,-26.054,-11.054,1.167
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-18.0,-28.029,-10.029,0.142
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-21.0,-30.894,-9.894,0.007
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-24.0,-33.888,-9.888,0.001
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-27.0,-36.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-3.0,-22.916,-19.916,10.029
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-30.0,-39.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-36.0,-45.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-42.0,-51.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-48.0,-57.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-54.0,-63.887,-9.887,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-6.0,-23.499,-17.499,7.612
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,-9.0,-24.169,-15.169,5.282
distressor,UAD,Empirical Labs Distressor,fet-other,fet,3.0,0.0,-22.353,-22.353,12.466
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-12.0,-23.888,-11.888,6.464
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-15.0,-24.603,-9.603,4.179
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-18.0,-25.474,-7.474,2.05
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-21.0,-26.928,-5.928,0.504
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-24.0,-29.453,-5.453,0.029
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-27.0,-32.426,-5.426,0.002
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-3.0,-22.234,-19.234,13.81
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-30.0,-35.424,-5.424,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-36.0,-41.424,-5.424,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-42.0,-47.424,-5.424,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-48.0,-53.424,-5.424,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-54.0,-59.424,-5.424,0.0
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-6.0,-22.754,-16.754,11.33
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,-9.0,-23.291,-14.291,8.867
distressor,UAD,Empirical Labs Distressor,fet-other,fet,6.0,0.0,-21.748,-21.748,16.324
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-12.0,-11.038,0.962,10.108
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-15.0,-11.474,3.526,7.544
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-18.0,-12.011,5.989,5.081
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-21.0,-12.719,8.281,2.789
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-24.0,-13.786,10.214,0.856
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-27.0,-15.926,11.074,-0.004
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-3.0,-10.15,-7.15,18.22
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-30.0,-18.928,11.072,-0.002
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-36.0,-24.929,11.071,-0.001
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-42.0,-30.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-48.0,-36.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-54.0,-42.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-6.0,-10.383,-4.383,15.453
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,-9.0,-10.678,-1.678,12.748
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,10.0,0.0,-10.0,-10.0,21.07
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-12.0,-15.735,-3.735,14.805
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-15.0,-16.065,-1.065,12.135
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-18.0,-16.451,1.549,9.521
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-21.0,-16.911,4.089,6.981
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-24.0,-17.48,6.52,4.55
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-27.0,-18.244,8.756,2.314
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-3.0,-15.02,-12.02,23.09
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-30.0,-19.449,10.551,0.519
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-36.0,-24.929,11.071,-0.001
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-42.0,-30.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-48.0,-36.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-54.0,-42.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-6.0,-15.204,-9.204,20.274
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,-9.0,-15.447,-6.447,17.517
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,15.0,0.0,-14.989,-14.989,26.059
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-12.0,-4.037,7.963,3.107
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-15.0,-5.021,9.979,1.091
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-18.0,-6.901,11.099,-0.029
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-21.0,-9.914,11.086,-0.016
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-24.0,-12.922,11.078,-0.008
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-27.0,-15.926,11.074,-0.004
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-3.0,-2.497,0.503,10.567
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-30.0,-18.928,11.072,-0.002
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-36.0,-24.929,11.071,-0.001
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-42.0,-30.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-48.0,-36.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-54.0,-42.93,11.07,0.0
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-6.0,-2.874,3.126,7.944
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,-9.0,-3.371,5.629,5.441
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,3.0,0.0,-2.234,-2.234,13.304
fairchild660,UAD,Fairchild 660 mono,varimu-fairchild,vari-mu,6.0,-12.0,-7.324,4.676,6.394
